Age,YearsAtCompany,WorkHoursPerWeek,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk,Gender_Female,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Country_Australia,Country_Brazil,Country_Canada,Country_Germany,Country_India,Country_UK,Country_USA,JobRole_Customer Support,JobRole_Data Scientist,JobRole_HR Specialist,JobRole_IT Admin,JobRole_Marketing Manager,JobRole_Project Manager,JobRole_Sales Associate,JobRole_Software Engineer,Department_Engineering,Department_HR,Department_IT,Department_Marketing,Department_Sales,Department_Support,RemoteWork_Hybrid,RemoteWork_No,RemoteWork_Yes
41,15,41,7.12,1.37,3.63,3.93,5.8,2.8,24,1.0,8.12,1.0,6,2.0,8.23,32,6.66,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43,5,47,3.37,8.27,6.3,4.7,5.8,7.3,119,0.0,6.96,1.0,7,4.0,4.08,12,3.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32,4,38,4.84,7.12,2.23,3.86,5.5,0.1,45,1.0,5.01,1.0,3,0.0,9.59,49,5.98,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,20,46,4.48,9.14,6.05,6.24,6.7,9.4,47,0.0,6.2,1.0,4,4.0,6.11,21,3.2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24,3,50,7.89,9.08,1.51,9.44,4.6,4.5,39,0.0,7.9,1.0,3,2.0,1.65,42,6.3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,45,8.95,1.48,6.46,3.56,4.2,5.2,49,0.0,7.71,1.0,0,1.0,7.33,34,4.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,5,46,7.29,6.49,5.77,5.13,8.5,9.9,6,1.0,2.67,0.0,5,2.0,5.84,1,1.35,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50,8,50,4.07,2.12,5.69,6.9,8.6,5.0,94,1.0,3.71,0.0,6,2.0,6.15,13,7.61,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,16,53,4.9,1.71,7.16,8.6,4.4,9.5,59,0.0,4.13,1.0,1,3.0,9.95,21,3.47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,13,37,2.29,5.03,1.4,3.28,6.7,9.2,34,0.0,2.69,1.0,5,1.0,2.37,1,9.28,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,6,40,2.51,1.88,5.14,3.52,6.7,9.4,101,1.0,1.11,1.0,1,3.0,6.91,13,3.53,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,18,53,2.48,7.55,5.0,8.97,5.9,8.1,62,1.0,2.57,0.0,9,3.0,5.13,31,9.97,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,0,31,2.18,9.72,5.14,1.72,6.8,3.0,19,0.0,8.27,1.0,4,4.0,3.45,23,5.17,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40,19,37,2.62,6.13,9.82,6.45,6.3,3.5,15,1.0,5.91,0.0,0,0.0,7.24,3,1.24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,14,41,2.82,3.12,2.25,8.74,6.4,3.6,21,0.0,4.07,0.0,2,2.0,7.01,11,1.69,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,17,50,2.01,8.59,7.21,9.3,7.8,9.8,35,1.0,6.48,1.0,3,1.0,8.71,29,1.74,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,2,30,6.76,8.68,4.62,1.11,6.6,3.6,18,1.0,7.66,1.0,3,2.0,8.91,48,1.51,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,17,52,9.91,7.6,5.61,4.33,5.6,1.1,1,1.0,4.19,0.0,1,3.0,6.06,18,3.41,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,1,42,8.91,6.54,7.86,3.32,6.9,7.8,67,0.0,5.19,0.0,7,0.0,3.93,25,3.92,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,9,51,1.41,8.81,2.42,6.11,7.2,3.7,97,0.0,1.58,0.0,5,3.0,5.77,34,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,10,50,4.81,2.47,7.87,6.7,7.3,6.2,6,0.0,6.37,1.0,8,2.0,4.23,18,4.94,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46,2,46,8.73,9.38,1.63,10.0,7.1,9.2,46,0.0,4.21,1.0,5,4.0,3.5,49,4.29,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45,6,43,2.21,9.52,5.35,5.61,7.3,5.8,48,1.0,4.9,1.0,2,2.0,5.96,1,6.73,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,7,43,8.63,8.85,7.68,5.96,5.6,6.4,77,0.0,4.8,0.0,1,3.0,6.92,28,2.76,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39,18,45,6.33,3.26,2.73,4.73,6.2,6.4,42,1.0,6.69,1.0,8,1.0,6.32,4,9.23,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,17,46,9.38,8.72,7.94,2.33,7.3,6.1,31,0.0,6.15,1.0,2,1.0,9.59,21,5.64,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37,12,35,8.88,5.48,2.5,3.73,7.8,1.6,16,0.0,4.8,1.0,5,1.0,3.69,6,6.61,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
48,12,55,7.09,6.35,8.19,3.22,6.2,4.6,100,0.0,1.15,0.0,9,1.0,4.35,21,1.36,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,18,57,6.92,8.57,5.22,8.21,5.8,0.1,118,1.0,6.59,1.0,1,1.0,7.01,37,6.03,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,11,36,2.92,1.27,7.16,5.91,7.6,6.3,13,1.0,8.92,1.0,6,0.0,6.4,30,4.31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,16,55,2.05,4.27,9.26,3.67,5.1,5.8,80,1.0,7.93,1.0,0,0.0,1.02,20,9.32,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,11,55,4.74,8.34,4.68,5.4,4.0,3.2,31,0.0,9.83,1.0,8,4.0,3.81,41,8.97,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,12,30,2.68,8.33,3.1,2.97,6.4,5.2,59,0.0,2.25,1.0,0,1.0,3.28,32,6.74,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,11,54,1.92,8.64,8.8,2.67,4.9,4.9,59,1.0,3.0,0.0,8,3.0,8.56,31,7.91,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,18,44,3.72,2.52,2.45,8.74,5.9,2.5,51,1.0,5.85,0.0,0,3.0,8.8,36,6.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,13,49,8.74,7.35,6.68,9.5,5.5,2.9,116,1.0,3.12,0.0,0,2.0,3.56,25,1.15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,6,50,1.15,2.32,9.31,1.72,7.9,7.6,65,1.0,1.31,0.0,7,1.0,1.92,5,7.33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,12,47,3.63,8.07,7.07,7.88,5.7,7.6,102,0.0,4.62,0.0,0,3.0,2.85,8,2.59,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,5,59,4.82,3.21,2.76,5.08,7.2,4.7,3,0.0,3.59,1.0,7,4.0,2.59,17,7.14,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,18,57,5.6,7.64,2.37,4.5,7.4,7.2,103,0.0,3.37,0.0,2,3.0,3.14,15,1.09,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,18,55,2.63,5.1,3.27,7.2,6.3,4.5,93,0.0,9.58,0.0,3,4.0,3.11,20,3.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,3,42,9.68,9.88,4.52,3.4,4.4,8.5,93,0.0,3.15,1.0,1,1.0,5.32,45,5.65,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
46,18,53,6.21,6.22,2.43,1.19,7.5,3.3,62,1.0,2.16,0.0,5,2.0,3.88,47,4.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,8,59,5.7,6.69,8.18,2.93,4.4,9.3,32,1.0,2.13,0.0,6,2.0,6.04,29,7.25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35,15,31,1.08,4.31,4.21,2.66,4.5,5.4,105,0.0,8.26,0.0,9,0.0,4.1,36,5.7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,3,48,5.37,7.61,9.42,1.31,5.0,5.4,0,1.0,7.43,0.0,2,1.0,8.33,28,9.64,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,5,44,8.54,5.45,8.58,3.89,5.4,6.7,96,0.0,2.17,1.0,8,3.0,9.56,8,4.22,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41,7,41,2.98,1.16,9.18,5.27,8.2,3.4,99,0.0,2.98,1.0,2,2.0,4.64,14,7.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57,15,44,4.16,6.48,3.65,7.62,7.4,7.2,112,1.0,7.73,0.0,6,4.0,1.45,33,8.52,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,4,54,1.19,8.47,6.16,3.93,5.9,3.2,63,1.0,3.47,0.0,3,4.0,3.16,34,3.28,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,20,47,9.79,3.13,3.89,2.75,8.9,4.0,94,0.0,9.83,1.0,4,3.0,1.92,29,7.79,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,9,43,1.6,2.99,3.31,3.08,5.2,6.7,36,0.0,5.87,0.0,8,3.0,4.1,22,4.54,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23,12,35,9.08,6.48,6.46,9.02,7.0,3.8,77,1.0,2.73,1.0,2,1.0,6.81,3,2.16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,13,41,3.82,8.36,8.36,2.84,8.2,2.0,69,1.0,8.73,1.0,2,3.0,5.67,48,1.03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,6,49,6.29,3.25,1.84,8.91,8.0,8.7,6,0.0,3.88,0.0,8,3.0,3.19,23,7.69,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32,19,52,7.11,9.39,3.48,5.02,4.5,9.2,103,1.0,3.6,0.0,8,3.0,7.91,3,2.68,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,5,59,2.27,9.35,2.85,9.41,7.5,6.3,23,0.0,3.95,0.0,3,2.0,2.18,6,1.46,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
38,6,59,4.99,2.8,8.19,4.67,5.3,8.1,113,0.0,7.91,0.0,0,1.0,3.05,40,5.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,4,35,3.93,3.37,9.4,2.6,5.8,9.9,67,1.0,2.56,0.0,0,3.0,7.08,23,4.12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,20,55,1.51,7.31,1.72,5.94,6.4,6.1,54,1.0,4.44,0.0,8,3.0,2.78,12,7.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,17,59,8.5,9.57,4.41,6.29,8.0,9.1,88,0.0,1.28,0.0,5,4.0,7.11,5,1.97,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51,11,38,1.41,7.39,9.23,6.72,4.8,3.6,2,1.0,8.44,0.0,4,2.0,9.79,5,2.19,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,5,59,6.88,5.0,4.1,4.7,4.5,7.0,91,1.0,4.07,0.0,9,3.0,8.48,3,4.64,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,0,54,3.83,2.52,7.41,1.44,4.8,0.6,22,1.0,3.23,0.0,2,2.0,2.44,4,5.68,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,3,55,2.73,5.15,1.91,6.64,5.1,7.9,35,1.0,6.22,1.0,2,1.0,5.68,24,8.42,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,18,33,7.0,6.46,5.0,9.4,4.3,8.3,56,1.0,7.34,0.0,1,1.0,4.8,5,6.27,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,11,46,6.17,3.98,5.53,9.62,8.6,4.0,118,0.0,8.32,0.0,6,0.0,9.93,31,9.12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
46,14,31,3.84,5.59,7.82,6.37,5.6,6.4,47,1.0,4.13,1.0,8,4.0,9.68,35,2.96,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
54,2,45,5.62,2.17,3.6,1.18,4.9,8.6,12,1.0,8.31,1.0,5,0.0,2.14,42,6.37,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,19,53,3.22,5.07,3.38,1.95,7.2,8.8,60,1.0,5.18,0.0,9,2.0,9.18,19,6.9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,7,43,8.77,1.82,3.73,8.51,7.9,1.1,85,0.0,1.91,1.0,0,4.0,2.74,8,7.53,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,10,55,3.82,1.44,6.0,8.47,7.8,8.3,88,0.0,8.62,0.0,5,3.0,3.88,28,9.9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43,15,37,3.21,8.72,8.88,9.51,7.6,2.7,118,0.0,5.93,1.0,7,4.0,4.18,38,5.21,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,8,43,7.77,2.85,8.48,6.07,4.3,7.3,106,1.0,6.42,1.0,7,4.0,3.58,23,4.32,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,2,31,1.16,6.18,1.52,8.77,7.9,3.3,23,0.0,9.44,1.0,9,1.0,8.68,7,8.67,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,4,45,3.41,2.34,8.91,8.42,6.5,0.6,42,1.0,6.03,0.0,2,0.0,3.97,38,2.59,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53,19,33,4.38,3.36,1.86,6.3,7.2,2.1,100,1.0,1.05,1.0,0,1.0,8.35,13,1.33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,13,30,8.94,4.25,4.74,8.05,8.8,4.1,115,0.0,8.84,1.0,4,1.0,9.95,45,4.99,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
